ClienteID,NomeCliente,GastoTotal,SegmentoDeValor
5925,Amanda Freitas,9188.48,Médio Valor
2711,Benjamin da Rocha,8242.95,Médio Valor
5058,Ian Carvalho,5264.98,Médio Valor
2727,Samuel da Costa,9431.81,Médio Valor
4771,Melina Ribeiro,6675.75,Médio Valor
2908,Valentim da Conceição,5045.29,Médio Valor
4677,Ana Carolina Fonseca,7109.97,Médio Valor
2926,Davi Luiz Ferreira,7536.30,Médio Valor
5900,Isadora Siqueira,7616.44,Médio Valor
2904,Emanuelly Cavalcanti,7035.56,Médio Valor
5158,Luna Cunha,7345.39,Médio Valor
2673,Sara Machado,9834.29,Médio Valor
4886,Vitor Hugo Sampaio,5462.24,Médio Valor
2515,Anna Liz Fernandes,6234.76,Médio Valor
4759,Davi Miguel Mendonça,6891.21,Médio Valor
2464,Isabelly Freitas,7430.28,Médio Valor
5711,Eloah Cavalcanti,6285.14,Médio Valor
2752,Ravi Barbosa,5024.56,Médio Valor
5190,Beatriz Nascimento,5825.32,Médio Valor
2734,Maria Liz Peixoto,9327.54,Médio Valor
4952,João Pedro Rios,7881.59,Médio Valor
3237,Sara Correia,5264.21,Médio Valor
4729,Rhavi Moura,5406.90,Médio Valor
2867,Rodrigo Fogaça,5012.88,Médio Valor
5761,Ana Luiza Montenegro,9375.47,Médio Valor
2954,Melissa da Costa,5810.92,Médio Valor
5192,João Miguel Lima,7301.13,Médio Valor
2788,Lívia Andrade,6902.71,Médio Valor
4955,Luiz Otávio da Paz,5515.68,Médio Valor
2531,Mariah Marques,9098.34,Médio Valor
5262,Luigi Mendonça,7636.46,Médio Valor
2597,Vicente Ramos,8758.02,Médio Valor
6034,Noah Peixoto,6169.30,Médio Valor
2902,Clarice da Paz,7258.15,Médio Valor
5199,Aurora Sá,7278.39,Médio Valor
2627,Vitor Gabriel da Rosa,7806.40,Médio Valor
4969,Sara Barbosa,7112.39,Médio Valor
3169,Beatriz Lopes,9449.89,Médio Valor
5264,Maria Júlia da Conceição,8443.80,Médio Valor
3037,Josué da Costa,5385.76,Médio Valor
5936,Sophia Duarte,5502.16,Médio Valor
2955,Davi Lucas Sales,5844.93,Médio Valor
5526,Pedro Lucas Fonseca,6030.85,Médio Valor
2824,Hadassa Barros,9793.06,Médio Valor
5035,Ana Sophia Dias,5434.61,Médio Valor
2816,Dom Azevedo,6928.79,Médio Valor
5229,Aurora da Rosa,8189.38,Médio Valor
2880,Felipe Teixeira,6868.33,Médio Valor
5959,Lara Nogueira,6023.12,Médio Valor
2920,Maria Alice Gonçalves,7250.93,Médio Valor
5533,Liz Sampaio,9780.68,Médio Valor
2441,Cecilia Brito,9204.66,Médio Valor
5153,Luísa Araújo,8287.24,Médio Valor
3171,Danilo Mendes,6739.97,Médio Valor
5194,Olívia Gonçalves,6339.97,Médio Valor
2942,Théo Lima,8997.13,Médio Valor
5968,Vinícius Brito,8887.10,Médio Valor
3038,Caio Abreu,7487.72,Médio Valor
5290,Oliver Cavalcante,6009.90,Médio Valor
2856,Yuri Borges,8878.83,Médio Valor
5272,João Felipe Campos,8966.91,Médio Valor
2797,Sarah Oliveira,6073.37,Médio Valor
5145,Stella Ramos,5137.81,Médio Valor
2832,Ravi Fernandes,5543.38,Médio Valor
5977,Olívia Araújo,6252.60,Médio Valor
3045,Lorenzo Albuquerque,6734.42,Médio Valor
5299,Mateus Costela,8273.32,Médio Valor
2552,Felipe das Neves,6009.36,Médio Valor
5187,Lucas Melo,6237.19,Médio Valor
3262,Nicolas Albuquerque,6592.76,Médio Valor
5330,Ana Melo,7753.14,Médio Valor
2953,Mateus Aparecida,8912.83,Médio Valor
6120,Kamilly Marques,6865.52,Médio Valor
3041,Erick da Cruz,9036.98,Médio Valor
5240,Clarice Rezende,6013.92,Médio Valor
3423,Rael Martins,6029.80,Médio Valor
5288,Juan Moreira,6481.27,Médio Valor
2799,Benício Brito,6571.03,Médio Valor
5245,Anthony Gabriel Andrade,6068.14,Médio Valor
2847,Thomas Freitas,6856.04,Médio Valor
6227,Rafael Cavalcanti,5381.32,Médio Valor
3134,João Vitor Câmara,6921.86,Médio Valor
5251,Liam da Rosa,8052.45,Médio Valor
2507,Rafaela Jesus,5344.25,Médio Valor
5303,Jade Camargo,8676.10,Médio Valor
3321,Cauê Cavalcanti,6276.06,Médio Valor
5448,Joaquim da Cunha,5643.01,Médio Valor
3128,Maria Laura Gomes,6479.69,Médio Valor
9217,Eloah da Luz,8303.66,Médio Valor
3173,Ravy da Paz,5771.32,Médio Valor
5260,Beatriz Silva,6130.38,Médio Valor
3358,Ana Carolina Ramos,8312.64,Médio Valor
5069,Ágatha Silva,6732.76,Médio Valor
2882,Mariah Camargo,9190.29,Médio Valor
5295,Ana Laura Barbosa,6577.89,Médio Valor
2798,Manuela Borges,5303.54,Médio Valor
9176,Juan Nogueira,7765.45,Médio Valor
3202,Henry Vieira,6649.81,Médio Valor
5365,Maria Luiza Viana,8572.03,Médio Valor
2818,Davi Miguel da Paz,5203.62,Médio Valor
5337,Maria Vitória Dias,6584.14,Médio Valor
3485,Kamilly Cardoso,5618.44,Médio Valor
5296,Olívia Silveira,9065.70,Médio Valor
3146,Yago Mendonça,5719.25,Médio Valor
6329,João Pedro da Paz,9554.76,Médio Valor
3108,Vitor Barros,6542.77,Médio Valor
5374,Ana Sophia Martins,7269.09,Médio Valor
3105,Breno Ferreira,7264.90,Médio Valor
5319,Yan Farias,5606.69,Médio Valor
2899,Agatha Souza,8342.84,Médio Valor
5946,Sophie Machado,8858.76,Médio Valor
2713,Vitória Santos,6732.71,Médio Valor
6343,Mariah Ferreira,8695.83,Médio Valor
3070,Lunna Brito,9019.51,Médio Valor
5326,Liam Marques,6811.84,Médio Valor
2843,Arthur Lopes,5463.46,Médio Valor
5571,Natália Fernandes,9899.52,Médio Valor
3487,Pedro Moraes,6754.32,Médio Valor
5898,Isadora Vieira,8206.45,Médio Valor
3142,Stella Cirino,6083.02,Médio Valor
9346,Alexandre Pacheco,9495.11,Médio Valor
3123,Emanuella da Mota,8025.52,Médio Valor
5626,Emanuella Albuquerque,7695.04,Médio Valor
3239,Marina Caldeira,7053.28,Médio Valor
5590,Miguel da Mota,5448.48,Médio Valor
2914,Ravy Nascimento,6009.02,Médio Valor
5731,Lucas Gabriel da Conceição,9384.66,Médio Valor
2729,Olivia Ribeiro,9087.53,Médio Valor
9378,Noah Pereira,6921.89,Médio Valor
3311,Maria Sophia Pastor,5845.61,Médio Valor
5692,Jade Aragão,5077.19,Médio Valor
2677,Vinícius da Mata,6807.99,Médio Valor
5371,Maria Vitória Cavalcante,5454.60,Médio Valor
3335,Maria Vitória da Mata,6678.92,Médio Valor
5713,Bella Siqueira,9482.82,Médio Valor
3246,Ravi Lucca Vieira,5065.26,Médio Valor
9487,Alexia Cirino,7702.85,Médio Valor
3223,Maria Luísa Mendonça,5431.33,Médio Valor
5708,Cauã Pinto,8438.78,Médio Valor
3306,Lavínia Farias,6895.87,Médio Valor
5657,Mateus Abreu,9043.12,Médio Valor
2929,Maria Luísa Abreu,7856.61,Médio Valor
5865,João Gabriel Sá,5074.30,Médio Valor
2682,Emanuelly Cirino,7651.79,Médio Valor
9921,Maria Luiza Pastor,6704.41,Médio Valor
3293,Beatriz Ramos,7893.53,Médio Valor
5717,Léo Pereira,8776.76,Médio Valor
3095,Davi Lucas Melo,5908.52,Médio Valor
5673,Davi Freitas,8835.42,Médio Valor
3346,Eloá Sampaio,7258.12,Médio Valor
5464,Arthur Gabriel Moura,9495.10,Médio Valor
3328,Aurora Mendonça,5151.43,Médio Valor
9687,Fernanda Cunha,9069.39,Médio Valor
3240,Felipe Freitas,5312.08,Médio Valor
5728,Aurora Ramos,5958.58,Médio Valor
3322,Ryan Gonçalves,5883.80,Médio Valor
5939,Heloísa Cunha,7769.20,Médio Valor
3013,João Felipe da Costa,7117.16,Médio Valor
5514,Sophia Araújo,9494.94,Médio Valor
2746,Rafaela Montenegro,7119.75,Médio Valor
9694,Maria Luiza Peixoto,7434.17,Médio Valor
3497,Valentim Marques,6309.91,Médio Valor
5678,Melina Jesus,9818.02,Médio Valor
3102,Henry Gabriel Ribeiro,6177.11,Médio Valor
5940,João Gabriel Gonçalves,6605.18,Médio Valor
3371,Nina Campos,8777.95,Médio Valor
5662,Josué da Cruz,6767.08,Médio Valor
3351,Ravi Lucca Câmara,5652.49,Médio Valor
9612,Dom Cunha,8890.84,Médio Valor
3175,Anthony Azevedo,9636.87,Médio Valor
5758,Alexandre Peixoto,9792.22,Médio Valor
3124,Elisa Monteiro,7899.00,Médio Valor
5705,Ana Luiza Pinto,7356.50,Médio Valor
3033,Maria Flor Araújo,6357.62,Médio Valor
5664,Henrique da Cunha,6484.28,Médio Valor
3132,Ana Liz Jesus,5256.10,Médio Valor
10087,Raul Abreu,6608.11,Médio Valor
3468,Ayla Viana,5095.31,Médio Valor
5928,Yuri Costa,9078.24,Médio Valor
3104,Isabella Novaes,7404.24,Médio Valor
5706,Bruno Cavalcanti,5639.41,Médio Valor
3537,Ian Pinto,6218.80,Médio Valor
5681,Lucas Ribeiro,5669.95,Médio Valor
3562,Luan Mendes,5017.31,Médio Valor
10071,Maria Liz Nascimento,9072.35,Médio Valor
3525,Emanuel Araújo,5121.15,Médio Valor
5951,Brenda Teixeira,5733.58,Médio Valor
3125,Breno Aragão,7074.03,Médio Valor
5787,Maria Laura Alves,6443.97,Médio Valor
3133,Benjamin Barbosa,5964.55,Médio Valor
5581,Hellena Cirino,7891.09,Médio Valor
3149,Maria da Costa,8128.51,Médio Valor
9998,Davi Miguel Oliveira,5370.12,Médio Valor
3518,Mariane da Rosa,6883.06,Médio Valor
5960,Davi Miguel Correia,6080.78,Médio Valor
3004,Sophia Rocha,5905.20,Médio Valor
5789,Antony Alves,8556.88,Médio Valor
3387,Pietro da Conceição,8578.53,Médio Valor
5964,Maitê Silveira,6530.01,Médio Valor
3394,Cecília Duarte,5052.18,Médio Valor
10037,João Felipe Aragão,8279.09,Médio Valor
3491,Carolina Lima,5561.42,Médio Valor
5985,Arthur Gabriel Duarte,9685.91,Médio Valor
3140,Sophie da Luz,6194.45,Médio Valor
5790,Murilo Moraes,5985.50,Médio Valor
3163,Luan da Paz,9425.75,Médio Valor
6014,Sara Cunha,5317.27,Médio Valor
3047,Luiz Fernando da Costa,6138.55,Médio Valor
10230,Bento Freitas,9024.53,Médio Valor
3477,Clarice Mendonça,5511.04,Médio Valor
5833,Benjamin Barbosa,7215.60,Médio Valor
2961,Raquel Vasconcelos,6583.70,Médio Valor
5823,Allana Camargo,9952.20,Médio Valor
3401,Léo Pacheco,5850.40,Médio Valor
6131,Heloísa Vargas,5742.30,Médio Valor
3662,Ana Julia Pinto,8825.95,Médio Valor
10232,Vitor Gabriel Montenegro,5521.35,Médio Valor
3374,Sophie Melo,8092.49,Médio Valor
5835,Amanda Campos,8586.82,Médio Valor
2971,Luiz Miguel Mendes,5757.80,Médio Valor
6106,Henry Gabriel Mendes,9876.94,Médio Valor
3165,Davi Lucca Oliveira,7402.23,Médio Valor
6099,Isabela Novais,8654.18,Médio Valor
3183,Ana Laura Garcia,8841.76,Médio Valor
10137,Augusto Ferreira,7070.40,Médio Valor
3629,Liz Novaes,5049.37,Médio Valor
5844,Camila da Luz,5477.70,Médio Valor
3263,Yuri da Cunha,5177.08,Médio Valor
6121,Pedro Miguel Melo,5006.69,Médio Valor
3519,Gustavo Henrique Garcia,9545.15,Médio Valor
9191,Antonella Campos,7928.57,Médio Valor
3580,Julia Farias,6942.86,Médio Valor
10162,Maria Alice Guerra,7280.47,Médio Valor
3474,Marcelo Borges,9001.21,Médio Valor
6171,Beatriz Correia,7446.13,Médio Valor
2907,Cecília Rios,6429.52,Médio Valor
6125,Cauê Pimenta,5551.00,Médio Valor
3181,Isabelly da Rocha,7740.17,Médio Valor
9258,Davi Lucas Pacheco,9018.88,Médio Valor
3231,Melissa Porto,5845.82,Médio Valor
10246,Lucca Fogaça,5335.21,Médio Valor
3929,Catarina Almeida,7220.58,Médio Valor
6194,Breno da Conceição,5452.73,Médio Valor
3284,João Guilherme da Conceição,6228.97,Médio Valor
6138,Gael Aragão,6998.91,Médio Valor
3671,Diogo Montenegro,5038.38,Médio Valor
9290,Thiago Rios,7147.48,Médio Valor
3896,Josué Martins,7295.96,Médio Valor
10248,Heloisa Nunes,6450.85,Médio Valor
3305,José Pedro Leão,6857.18,Médio Valor
6196,Murilo Fogaça,5254.42,Médio Valor
2874,Sophie Pimenta,7390.43,Médio Valor
6023,Ana Lívia Jesus,5323.19,Médio Valor
3200,Lucca Mendes,6213.67,Médio Valor
9323,Antony Jesus,9250.36,Médio Valor
3232,João Lucas Jesus,6473.05,Médio Valor
10305,Emanuelly Gonçalves,5048.37,Médio Valor
3936,Lorena Farias,6874.61,Médio Valor
6203,Danilo Viana,6208.85,Médio Valor
3236,Sabrina Ferreira,8987.79,Médio Valor
9146,Aylla Ramos,7604.89,Médio Valor
3787,Liz Melo,6961.87,Médio Valor
9341,Maria Eduarda Freitas,6235.86,Médio Valor
3848,Miguel Cavalcanti,8864.77,Médio Valor
10312,Lorena da Paz,5922.71,Médio Valor
3309,Vinicius Teixeira,9029.30,Médio Valor
6226,Agatha Cirino,7125.56,Médio Valor
3074,Davi Miguel Pires,8320.28,Médio Valor
9148,Josué Jesus,6503.26,Médio Valor
3215,João Pedro Correia,6683.46,Médio Valor
6165,Theo Pereira,6421.06,Médio Valor
3448,Mariane Caldeira,7468.03,Médio Valor
10412,Maria Laura Montenegro,7148.64,Médio Valor
3895,Vitor Gabriel Peixoto,7885.78,Médio Valor
6246,Alice Siqueira,7807.13,Médio Valor
3259,Antonella Correia,9234.67,Médio Valor
9164,Brenda Rios,5091.09,Médio Valor
3789,Cauê da Cunha,9934.37,Médio Valor
9138,Helena Silva,5553.17,Médio Valor
4023,Kevin das Neves,5237.77,Médio Valor
10439,Liz Abreu,5061.59,Médio Valor
3741,Guilherme Rodrigues,8676.58,Médio Valor
6128,Laura Dias,7363.33,Médio Valor
3057,Caleb Fonseca,5384.30,Médio Valor
9165,João Felipe Santos,5077.80,Médio Valor
3315,Theo Santos,5719.24,Médio Valor
9892,Felipe Pimenta,9205.75,Médio Valor
3465,Bento Garcia,9658.76,Médio Valor
10362,João Guilherme Castro,5811.38,Médio Valor
3754,Arthur Miguel Pires,5803.35,Médio Valor
5901,Rafael da Conceição,5033.43,Médio Valor
3211,Elisa Lima,7848.52,Médio Valor
9232,Sarah Cavalcanti,8775.32,Médio Valor
3819,Gustavo Henrique da Luz,9170.24,Médio Valor
9908,Gabriela Farias,5237.52,Médio Valor
3964,Nicole Pimenta,5939.25,Médio Valor
10371,Alícia Moreira,5196.62,Médio Valor
3691,Amanda das Neves,6186.22,Médio Valor
9184,Cecília Monteiro,5511.42,Médio Valor
3008,Otto Nascimento,5730.18,Médio Valor
9267,Stella Fernandes,7839.39,Médio Valor
3333,Luiz Miguel Casa Grande,6039.35,Médio Valor
9807,Maria Flor Cunha,8081.15,Médio Valor
3431,Juliana da Luz,7545.72,Médio Valor
10396,Bruno Andrade,5379.51,Médio Valor
3738,Enrico Camargo,7760.35,Médio Valor
9195,Manuela Duarte,5794.86,Médio Valor
3304,Kamilly Sá,7954.54,Médio Valor
9300,Enzo Gabriel Santos,7982.72,Médio Valor
3898,Maria Alice Vasconcelos,7743.90,Médio Valor
9756,Lívia da Paz,7217.90,Médio Valor
4630,Alexia Sampaio,6711.50,Médio Valor
10514,Lorenzo Nascimento,8919.71,Médio Valor
3674,Asafe Ramos,6532.03,Médio Valor
9243,Pietro Marques,7420.91,Médio Valor
3023,Pietro Ribeiro,5617.67,Médio Valor
9316,Gustavo Barros,9244.89,Médio Valor
3365,Sarah Nascimento,6188.47,Médio Valor
9760,Isabela Caldeira,6511.29,Médio Valor
3818,Bryan Guerra,9200.81,Médio Valor
10791,Kevin Moreira,6108.22,Médio Valor
3854,Gael Henrique Nunes,6230.21,Médio Valor
9304,Luan das Neves,5912.36,Médio Valor
3336,Clarice Siqueira,7709.34,Médio Valor
9399,Benicio Novaes,9396.90,Médio Valor
4021,Oliver Dias,5720.33,Médio Valor
9575,Nathan Nunes,7387.13,Médio Valor
4775,Eduardo Vargas,5142.75,Médio Valor
10630,Manuella Pires,9565.55,Médio Valor
3659,Benício Cavalcante,5985.79,Médio Valor
6260,Isabel Ribeiro,8806.96,Médio Valor
2990,João Pedro Oliveira,5087.86,Médio Valor
9484,Mariane Aragão,5121.96,Médio Valor
3650,Jade da Conceição,6114.64,Médio Valor
9524,Vitória Casa Grande,7218.19,Médio Valor
3783,Théo Novaes,5885.85,Médio Valor
10650,Sara Montenegro,5966.44,Médio Valor
3861,Liz Peixoto,7521.38,Médio Valor
6037,Kamilly Correia,5459.42,Médio Valor
3402,Manuella Brito,5708.69,Médio Valor
9547,Alice Casa Grande,6458.47,Médio Valor
3946,Pedro Henrique Vargas,6558.62,Médio Valor
9491,Olivia Abreu,7480.82,Médio Valor
4078,Anna Liz Cunha,6731.47,Médio Valor
11432,Heloísa Santos,6127.85,Médio Valor
3760,Apollo Cirino,5335.12,Médio Valor
9329,Vicente Gonçalves,8907.96,Médio Valor
3439,Luiz Miguel Pimenta,5960.98,Médio Valor
9531,Sofia da Cruz,9818.38,Médio Valor
3367,Isadora da Cunha,9347.79,Médio Valor
9492,Vinícius Ferreira,9089.24,Médio Valor
3567,Pietra Casa Grande,6380.06,Médio Valor
11850,Eduarda Silveira,6489.34,Médio Valor
3872,Maria Flor Pires,5534.40,Médio Valor
9254,João Lucas Campos,7563.84,Médio Valor
3379,Manuela Gomes,6969.53,Médio Valor
9584,Gabriela Nascimento,8082.17,Médio Valor
3955,Lara Vasconcelos,8344.55,Médio Valor
9726,Maria Luiza Vieira,7435.80,Médio Valor
5107,Pedro Lucas Rezende,7565.08,Médio Valor
11800,Vitória da Costa,6752.00,Médio Valor
3777,Danilo Fernandes,5002.91,Médio Valor
9452,Elisa Novaes,9968.66,Médio Valor
3508,Pedro Lucas Viana,8005.25,Médio Valor
9564,Maria Helena Cavalcanti,6734.37,Médio Valor
3381,Diego Montenegro,7710.05,Médio Valor
9707,Laís Peixoto,5539.74,Médio Valor
3615,Henry Vasconcelos,5026.65,Médio Valor
11784,Júlia Pires,7076.91,Médio Valor
4129,Bryan Pereira,7851.31,Médio Valor
9461,Milena Ribeiro,9262.40,Médio Valor
3570,João Gabriel Albuquerque,6885.89,Médio Valor
9750,Júlia Garcia,9322.13,Médio Valor
3973,Maria Isis Oliveira,5602.96,Médio Valor
9643,Anthony Albuquerque,7569.69,Médio Valor
5084,Levi Fernandes,6472.45,Médio Valor
11759,Samuel Fonseca,5617.70,Médio Valor
3790,Mariah da Conceição,8485.46,Médio Valor
9470,Thomas Viana,5377.12,Médio Valor
3540,Antonella Costa,5292.17,Médio Valor
9799,Gael Henrique Silva,7563.91,Médio Valor
3681,Eloah Vieira,5231.89,Médio Valor
9690,Ana Cecília Castro,5962.65,Médio Valor
3616,Pedro Miguel Teixeira,7481.97,Médio Valor
11734,Kevin Guerra,6808.00,Médio Valor
4224,Nicolas da Cruz,8982.65,Médio Valor
9393,Isis Jesus,7000.12,Médio Valor
3577,Lavínia Rios,7998.31,Médio Valor
9985,Liz Jesus,8526.64,Médio Valor
4580,Alícia Caldeira,5338.28,Médio Valor
9942,José Brito,7354.23,Médio Valor
5016,Rebeca Lopes,6129.17,Médio Valor
11736,Eduarda Rezende,5383.66,Médio Valor
3808,Kevin Correia,9404.09,Médio Valor
9570,Milena Siqueira,5781.85,Médio Valor
3609,Emilly Leão,5930.23,Médio Valor
10001,Leonardo Dias,6366.29,Médio Valor
3851,Lucas Gabriel Fonseca,5529.98,Médio Valor
9957,Melina Camargo,7332.28,Médio Valor
3483,Vitória Moraes,8494.70,Médio Valor
11652,Heloisa Campos,6712.63,Médio Valor
4229,Anthony Gabriel Teixeira,5669.11,Médio Valor
9579,Laura da Rocha,7009.29,Médio Valor
4624,Júlia Sá,7192.66,Médio Valor
9816,Maysa Jesus,9800.72,Médio Valor
4596,Vinicius Pastor,5180.41,Médio Valor
10175,Benicio das Neves,7062.41,Médio Valor
5039,Mariane da Conceição,8509.17,Médio Valor
11711,Fernando Andrade,8384.67,Médio Valor
3824,Luna Castro,5716.93,Médio Valor
9563,Igor Carvalho,6590.16,Médio Valor
3640,Vitória Vieira,7361.61,Médio Valor
9631,Ana Vitória Cassiano,6706.98,Médio Valor
3852,Felipe Borges,6650.98,Médio Valor
10076,Heitor Costa,7035.46,Médio Valor
3484,Luiz Felipe Abreu,8425.57,Médio Valor
11718,Bryan Moreira,7632.50,Médio Valor
4572,Isaque Fonseca,6427.72,Médio Valor
9527,Bruno Carvalho,8814.35,Médio Valor
3920,Helena Vieira,7564.25,Médio Valor
9902,Pedro Henrique Gonçalves,5967.46,Médio Valor
4621,Nicole Barros,9779.73,Médio Valor
10193,Davi Miguel Moreira,7340.48,Médio Valor
4882,Gustavo Porto,6519.81,Médio Valor
11627,Isis Rodrigues,5059.79,Médio Valor
3825,Alice Rezende,8261.14,Médio Valor
9543,Murilo Silveira,8807.56,Médio Valor
3642,Clara Fonseca,7404.73,Médio Valor
9915,Benicio Jesus,9566.70,Médio Valor
3698,Enzo Cardoso,5008.06,Médio Valor
10107,Calebe Mendonça,5782.14,Médio Valor
3500,Heloisa Silveira,5662.07,Médio Valor
11482,Luana Nascimento,5121.91,Médio Valor
4633,Gael Sales,5035.30,Médio Valor
9720,Sofia Leão,6743.52,Médio Valor
3863,Enzo Gabriel Oliveira,5653.02,Médio Valor
10067,Leonardo Casa Grande,9669.34,Médio Valor
4641,Luiz Otávio Nunes,6099.90,Médio Valor
10344,Rafaela Nunes,9995.59,Médio Valor
4959,Marcos Vinicius Oliveira,7632.66,Médio Valor
10555,Catarina Macedo,7323.29,Médio Valor
3827,Maria Clara Guerra,7226.99,Médio Valor
9722,Liz Marques,8598.46,Médio Valor
3542,Heloísa Correia,5022.57,Médio Valor
10116,Daniela Guerra,8188.72,Médio Valor
3734,Daniel Pacheco,8807.24,Médio Valor
10393,Heitor Montenegro,8728.49,Médio Valor
3515,João Vasconcelos,9067.21,Médio Valor
11575,Manuela Ramos,7574.53,Médio Valor
4649,Luiza Sousa,5957.12,Médio Valor
9679,Amanda Pacheco,6426.09,Médio Valor
3822,Diogo Silva,9677.75,Médio Valor
10366,Ana Julia Cavalcanti,7547.71,Médio Valor
4941,Mariana Barbosa,8767.81,Médio Valor
10376,Caroline Silveira,6180.29,Médio Valor
5007,Diego Garcia,7381.89,Médio Valor
12068,Apollo Moraes,5784.83,Médio Valor
3841,Maria Ferreira,6848.22,Médio Valor
9854,Cauã Ribeiro,8571.37,Médio Valor
3543,Leandro Sampaio,5349.01,Médio Valor
10384,Josué Monteiro,9120.87,Médio Valor
3749,Zoe Ferreira,5051.95,Médio Valor
10493,José Miguel Silveira,9563.84,Médio Valor
4871,Melina Andrade,9468.22,Médio Valor
11936,Stephany Martins,8971.61,Médio Valor
4756,João Felipe da Paz,5121.46,Médio Valor
9861,Bruna Gomes,7315.20,Médio Valor
3418,Lorenzo Sales,7413.49,Médio Valor
10285,Maria Laura da Rosa,5911.18,Médio Valor
4957,Murilo Montenegro,6927.78,Médio Valor
10526,Otávio Almeida,9098.83,Médio Valor
4859,Gael das Neves,5550.58,Médio Valor
11943,Gael Casa Grande,5608.62,Médio Valor
3859,Dante Freitas,6971.95,Médio Valor
9904,Benicio Siqueira,5534.72,Médio Valor
3591,Léo Sampaio,6840.11,Médio Valor
10286,Melissa Moreira,7427.86,Médio Valor
3750,José Vargas,5733.08,Médio Valor
10560,Dom Sampaio,9808.69,Médio Valor
4067,Davi Lucas da Rocha,5586.08,Médio Valor
12020,Melina Ribeiro,6444.93,Médio Valor
4697,Cecilia Garcia,8498.76,Médio Valor
9922,Juan Pereira,5291.06,Médio Valor
3420,Diogo Casa Grande,5870.05,Médio Valor
10119,Danilo Barbosa,8455.98,Médio Valor
4982,Gustavo Rodrigues,9828.86,Médio Valor
10594,Maria Flor Cavalcanti,6432.12,Médio Valor
5143,Oliver Costela,8385.94,Médio Valor
12034,Olívia Leão,7099.90,Médio Valor
3877,Levi Sales,6848.30,Médio Valor
9811,Augusto Melo,8742.70,Médio Valor
3774,Joana da Luz,8963.60,Médio Valor
10251,Caio Dias,6805.86,Médio Valor
3815,Ana Clara Guerra,5874.17,Médio Valor
10595,Cecilia Oliveira,6610.55,Médio Valor
4084,Luan Leão,6228.26,Médio Valor
11868,João Almeida,6023.90,Médio Valor
4699,Maria Helena da Rocha,5701.50,Médio Valor
9945,Leonardo Fernandes,6277.63,Médio Valor
3636,Lívia Machado,6734.11,Médio Valor
10266,Mariah da Mota,6573.73,Médio Valor
4900,Isabelly Cardoso,5855.54,Médio Valor
10612,Isaque Mendonça,6527.25,Médio Valor
5334,Juliana da Rocha,8752.63,Médio Valor
11861,Alice Caldeira,8353.18,Médio Valor
3894,Erick da Rocha,5891.38,Médio Valor
9961,Cauê Almeida,5188.81,Médio Valor
3676,Benjamin Andrade,5402.95,Médio Valor
10268,Sara Marques,5449.95,Médio Valor
4002,Isadora Brito,9242.33,Médio Valor
10625,Luiz Fernando Fernandes,6886.25,Médio Valor
4085,Ana Laura Azevedo,5994.09,Médio Valor
11925,Ana Liz Cirino,6125.71,Médio Valor
4883,Pedro Gomes,5669.29,Médio Valor
9979,Rafaela Nascimento,6244.95,Médio Valor
3611,Elisa Aparecida,8596.63,Médio Valor
10185,Pedro Lucas Novaes,7486.00,Médio Valor
4850,Heloisa Cardoso,7790.49,Médio Valor
10727,Leonardo da Conceição,5447.25,Médio Valor
5502,Lucas Gabriel Azevedo,6740.80,Médio Valor
12145,Rhavi Moura,5347.25,Médio Valor
3908,Zoe Jesus,7579.48,Médio Valor
9986,Ana Cecília Barros,5736.56,Médio Valor
4008,Dom Campos,6056.35,Médio Valor
10485,Melissa Souza,6350.28,Médio Valor
3984,Alícia Cavalcante,5501.52,Médio Valor
10728,Maria Isis Garcia,5309.92,Médio Valor
4099,Ravi Lucca Azevedo,6689.28,Médio Valor
12279,Breno Brito,6396.51,Médio Valor
4849,Arthur Aparecida,5317.24,Médio Valor
10081,Benjamim Ferreira,8733.05,Médio Valor
3729,Benjamim Pimenta,7709.23,Médio Valor
10502,Laís Carvalho,5351.84,Médio Valor
4773,Renan Farias,9122.23,Médio Valor
10745,Caroline Pastor,5041.85,Médio Valor
5468,Leandro Freitas,6356.02,Médio Valor
12354,Melina Araújo,5698.12,Médio Valor
4578,Samuel Duarte,5721.70,Médio Valor
10106,Julia Gonçalves,7477.06,Médio Valor
3924,Davi Sá,7897.17,Médio Valor
10420,Henrique da Rosa,5050.87,Médio Valor
4653,José Miguel Campos,7669.45,Médio Valor
11664,Isadora Rios,6332.78,Médio Valor
4569,Danilo Casa Grande,6003.57,Médio Valor
12997,Eduardo da Luz,6709.99,Médio Valor
5051,Juan Novais,5063.23,Médio Valor
10340,Maria Sophia Almeida,7444.79,Médio Valor
3772,Hadassa Carvalho,8743.89,Médio Valor
10433,Lívia Farias,8764.84,Médio Valor
4780,Diogo Sampaio,9621.02,Médio Valor
11846,Lunna Ferreira,8121.07,Médio Valor
5434,Luiz Gustavo Pereira,7552.72,Médio Valor
12945,Ana Carolina Gonçalves,6190.62,Médio Valor
4646,Isabela Fernandes,9258.71,Médio Valor
10220,Ana Vitória Gomes,9454.85,Médio Valor
4576,Levi Ribeiro,6761.08,Médio Valor
10435,Lara Moraes,6769.84,Médio Valor
4769,Dom da Cruz,7120.46,Médio Valor
11879,Liam Freitas,7500.80,Médio Valor
4570,Yuri Costela,9888.38,Médio Valor
12870,Lucas Gabriel Melo,6032.59,Médio Valor
